RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1312352,2017396253,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/2017,10/24/2017 12:30:00 AM,10/24/2017 06:00:00 AM,24XX BLOCK OF E LOUISA ST,C,C2,6200.1035,-122.301185608,47.642444611,"(47.642444611, -122.301185608)"
1313042,2017389350,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,10/20/2017,10/20/2017 02:57:00 AM,,41XX BLOCK OF E MADISON ST,C,C2,6300.1019,-122.279022217,47.635097504,"(47.635097504, -122.279022217)"
1313098,2017389139,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,10/19/2017,10/19/2017 09:18:00 PM,,6XX BLOCK OF 19 AV E,C,C2,7600.1004,-122.307312012,47.624828339,"(47.624828339, -122.307312012)"
1313597,2017384559,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/16/2017,10/06/2017 05:00:00 PM,10/14/2017 08:30:00 PM,E NEWTON ST / 43 AV E,C,C2,6300.1013,-122.277114868,47.636943817,"(47.636943817, -122.277114868)"
1317200,2017415600,1316,3,THREATS-KILL,1300,THREATS,11/09/2017,11/09/2017 09:22:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1317431,2017384976,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/16/2017,10/07/2017 06:12:00 PM,10/14/2017 12:00:00 AM,18XX BLOCK OF E REPUBLICAN ST,C,C2,7600.1011,-122.307998657,47.62322998,"(47.62322998, -122.307998657)"
1318985,2017395270,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/24/2017,10/15/2017 12:00:00 AM,10/24/2017 03:30:00 PM,25XX BLOCK OF 24 AV E,C,C2,6200.1035,-122.302047729,47.642799377,"(47.642799377, -122.302047729)"
1319652,2017125516,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,04/10/2017,04/09/2017 06:54:00 AM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1320214,2017388918,1313,0,ASSLT-NONAGG,1300,ASSAULT,10/19/2017,10/19/2017 04:00:00 PM,,3XX BLOCK OF 21 AV E,C,C2,7600.2002,-122.304702759,47.62229538,"(47.62229538, -122.304702759)"
1323606,2017420895,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/13/2017,11/13/2017 01:21:00 PM,,23XX BLOCK OF E JOHN ST,C,C2,7700.4004,-122.301811218,47.620185852,"(47.620185852, -122.301811218)"
1323928,2017290495,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/07/2017,08/06/2017 05:20:00 PM,08/07/2017 07:30:00 AM,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
1324653,2017416908,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/10/2017,11/03/2017 08:30:00 AM,11/03/2017 07:30:00 PM,1XX BLOCK OF 23 AV E,C,C2,7600.2012,-122.302520752,47.619689941,"(47.619689941, -122.302520752)"
1324830,2017308433,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,08/20/2017,08/20/2017 02:41:00 PM,,41XX BLOCK OF E MADISON ST,C,C2,6300.1019,-122.279022217,47.635097504,"(47.635097504, -122.279022217)"
1326893,2016356170,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/01/2016,10/01/2016 12:30:00 PM,10/01/2016 01:30:00 PM,6XX BLOCK OF 22 AV E,C,C2,7600.1000,-122.303543091,47.624801636,"(47.624801636, -122.303543091)"
1327076,2017434410,1316,3,THREATS-KILL,1300,THREATS,11/24/2017,11/24/2017 01:02:00 PM,,MONTLAKE BV E / E LAKE WASHINGTON BV,C,C2,6200.2011,-122.304100037,47.643959045,"(47.643959045, -122.304100037)"
1327244,2017430776,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/21/2017,11/21/2017 03:00:00 AM,,23XX BLOCK OF 43 AV E,C,C2,6300.1003,-122.277076721,47.639900208,"(47.639900208, -122.277076721)"
1328485,2017301719,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/09/2017,08/06/2017 12:00:00 AM,08/07/2017 11:59:00 PM,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
1328860,2017439660,1313,0,ASSLT-NONAGG,1300,ASSAULT,11/28/2017,11/09/2017 12:00:00 PM,11/09/2017 12:30:00 PM,3XX BLOCK OF 21 AV E,C,C2,7600.2002,-122.304702759,47.62229538,"(47.62229538, -122.304702759)"
1329773,2017428617,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,11/19/2017,11/19/2017 12:07:00 PM,,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
1330347,2017438495,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/27/2017,11/27/2017 02:00:00 AM,11/27/2017 09:00:00 AM,23XX BLOCK OF E JOHN ST,C,C2,7700.4004,-122.301811218,47.620185852,"(47.620185852, -122.301811218)"
1331788,2017383388,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,10/15/2017,10/15/2017 11:51:00 AM,,23XX BLOCK OF ARBORETUM DR E,C,C2,6200.1047,-122.294883728,47.634086609,"(47.634086609, -122.294883728)"
1332274,2017443389,1316,4,THREATS-OTHER,1300,THREATS,12/01/2017,12/01/2017 01:38:00 PM,,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
1333585,2017442870,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,12/01/2017,12/01/2017 05:04:00 AM,,19XX BLOCK OF E HIGHLAND DR,C,C2,6400.3006,-122.306625366,47.630615234,"(47.630615234, -122.306625366)"
1334367,201776490,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,03/03/2017,03/02/2017 05:15:00 PM,03/03/2017 06:00:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5001,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1334368,2017231978,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/27/2017,06/27/2017 08:00:00 AM,06/27/2017 02:00:00 PM,6XX BLOCK OF 22 AV E,C,C2,7600.1000,-122.303543091,47.624801636,"(47.624801636, -122.303543091)"
1334733,2017242983,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/05/2017,07/04/2017 10:30:00 PM,07/05/2017 02:00:00 AM,20XX BLOCK OF E MILLER ST,C,C2,6200.2020,-122.304649353,47.641727448,"(47.641727448, -122.304649353)"
1334763,2017445804,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/03/2017,12/02/2017 10:30:00 PM,12/03/2017 09:30:00 AM,32XX BLOCK OF E MADISON ST,C,C2,6300.4012,-122.290222168,47.6275177,"(47.6275177, -122.290222168)"
1335058,2017334015,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,09/08/2017,09/07/2017 09:30:00 PM,09/08/2017 07:00:00 AM,38XX BLOCK OF E MCGRAW ST,C,C2,6300.3005,-122.283889771,47.640174866,"(47.640174866, -122.283889771)"
1335387,2017428844,1313,0,ASSLT-NONAGG,1300,ASSAULT,11/19/2017,11/19/2017 04:04:00 PM,,20XX BLOCK OF E JOHN ST,C,C2,7600.2008,-122.305397034,47.620220184,"(47.620220184, -122.305397034)"
1335579,2017284866,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,08/03/2017,08/03/2017 12:29:00 PM,,24XX BLOCK OF E MADISON ST,C,C2,7700.4002,-122.300498962,47.620571136,"(47.620571136, -122.300498962)"
1336087,2017405749,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/01/2017,10/31/2017 10:30:00 PM,11/01/2017 04:20:00 AM,24XX BLOCK OF DELMAR DR E,C,C2,6100.2019,-122.317550659,47.642326355,"(47.642326355, -122.317550659)"
1336275,2017336911,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/10/2017,08/25/2017 12:00:00 AM,09/02/2017 11:59:00 AM,7XX BLOCK OF 24 AV E,C,C2,6400.1023,-122.301139832,47.62556076,"(47.62556076, -122.301139832)"
1336455,2017443624,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/01/2017,12/01/2017 08:50:00 AM,12/01/2017 04:00:00 PM,21 AV E / E MERCER ST,C,C2,7600.1002,-122.304672241,47.624404907,"(47.624404907, -122.304672241)"
1337170,2017346014,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/16/2017,09/16/2017 11:28:00 PM,,20 AV E / E PROSPECT ST,C,C2,6400.3007,-122.306030273,47.628662109,"(47.628662109, -122.306030273)"
1337833,2017389141,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/19/2017,10/19/2017 09:22:00 PM,,17XX BLOCK OF E MERCER ST,C,C2,7600.1010,-122.309143066,47.624427795,"(47.624427795, -122.309143066)"
1338258,2017452984,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,12/08/2017,12/08/2017 06:32:00 PM,,20XX BLOCK OF E DENNY WY,C,C2,7600.2008,-122.305427551,47.618499756,"(47.618499756, -122.305427551)"
1338816,2017413641,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/07/2017,11/07/2017 10:00:00 AM,11/07/2017 05:20:00 PM,28XX BLOCK OF E WARD ST,C,C2,6400.1014,-122.295722961,47.627006531,"(47.627006531, -122.295722961)"
1339353,2017446936,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,12/04/2017,12/03/2017 10:00:00 PM,12/04/2017 08:00:00 AM,2XX BLOCK OF 17 AV E,C,C2,7600.3008,-122.310066223,47.620082855,"(47.620082855, -122.310066223)"
1339358,2017441597,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/30/2017,11/30/2017 05:10:00 AM,11/30/2017 05:21:00 AM,20XX BLOCK OF E MADISON ST,C,C2,7900.5000,-122.305145264,47.617675781,"(47.617675781, -122.305145264)"
1339547,2017428496,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,11/19/2017,11/19/2017 09:12:00 AM,,7XX BLOCK OF 19 AV E,C,C2,6400.3016,-122.307312012,47.626041412,"(47.626041412, -122.307312012)"
1339567,2017444358,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,12/02/2017,12/02/2017 04:00:00 AM,,11XX BLOCK OF 19 AV E,C,C2,6400.3006,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
1339914,2017456331,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/11/2017,12/11/2017 08:30:00 AM,12/11/2017 03:20:00 PM,24XX BLOCK OF E CALHOUN ST,C,C2,6200.1041,-122.301200867,47.640983582,"(47.640983582, -122.301200867)"
1339984,2017303318,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/16/2017,08/15/2017 04:30:00 PM,08/15/2017 06:00:00 PM,2XX BLOCK OF 20 AV E,C,C2,7600.2004,-122.306045532,47.620353699,"(47.620353699, -122.306045532)"
1340133,2017434299,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/24/2017,11/22/2017 04:00:00 PM,11/24/2017 10:00:00 AM,21XX BLOCK OF E HAMLIN ST,C,C2,6200.1010,-122.30329895,47.645553589,"(47.645553589, -122.30329895)"
1340668,2017429590,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/20/2017,11/17/2017 08:00:00 AM,11/17/2017 04:00:00 PM,1XX BLOCK OF 18 AV E,C,C2,7600.3012,-122.308815002,47.618755341,"(47.618755341, -122.308815002)"
1340827,2017404169,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,10/31/2017,10/31/2017 10:02:00 AM,,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
1341031,2014421862,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/22/2014,12/22/2014 04:57:00 AM,,15XX BLOCK OF ARBORETUM PL E,C,C2,6200.1056,-122.298484802,47.632492065,"(47.632492065, -122.298484802)"
1341786,2017463725,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/17/2017,12/17/2017 12:30:00 AM,12/17/2017 11:00:00 AM,11XX BLOCK OF 19 AV E,C,C2,6400.3005,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
1341983,2017464044,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/17/2017,12/15/2017 06:30:00 PM,12/17/2017 08:30:00 AM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
1342639,2017464044,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/17/2017,12/15/2017 06:30:00 PM,12/17/2017 08:30:00 AM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
1342666,2017464952,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/18/2017,12/15/2017 11:13:00 PM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1343002,2017456331,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/11/2017,12/11/2017 08:30:00 AM,12/11/2017 03:20:00 PM,24XX BLOCK OF E CALHOUN ST,C,C2,6200.1041,-122.301200867,47.640983582,"(47.640983582, -122.301200867)"
1343073,2017452984,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,12/08/2017,12/08/2017 06:32:00 PM,,20XX BLOCK OF E DENNY WY,C,C2,7600.2008,-122.305427551,47.618499756,"(47.618499756, -122.305427551)"
1344540,2017467757,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/20/2017,12/19/2017 12:00:00 AM,12/19/2017 11:59:00 PM,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
1344596,2014238628,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/21/2014,07/18/2014 09:00:00 AM,07/20/2014 05:00:00 PM,20XX BLOCK OF E GALER ST,C,C2,6400.3002,-122.305343628,47.632297516,"(47.632297516, -122.305343628)"
1343429,2017336911,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/10/2017,08/25/2017 12:00:00 AM,09/02/2017 11:59:00 AM,7XX BLOCK OF 24 AV E,C,C2,6400.1023,-122.301139832,47.62556076,"(47.62556076, -122.301139832)"
1343432,2014421862,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/22/2014,12/22/2014 04:57:00 AM,,15XX BLOCK OF ARBORETUM PL E,C,C2,6200.1056,-122.298484802,47.632492065,"(47.632492065, -122.298484802)"
1344434,2014421862,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/22/2014,12/22/2014 04:57:00 AM,,15XX BLOCK OF ARBORETUM PL E,C,C2,6200.1056,-122.298484802,47.632492065,"(47.632492065, -122.298484802)"
1343848,2017317780,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/27/2017,08/26/2017 09:00:00 PM,08/27/2017 10:00:00 AM,16XX BLOCK OF SHENANDOAH DR E,C,C2,6300.4002,-122.289360046,47.632522583,"(47.632522583, -122.289360046)"
1343695,2017463771,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/17/2017,12/15/2017 04:30:00 PM,12/17/2017 12:00:00 PM,6XX BLOCK OF 21 AV E,C,C2,7600.1002,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1343697,2017464044,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/17/2017,12/15/2017 06:30:00 PM,12/17/2017 08:30:00 AM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
1343728,2017441597,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/30/2017,11/30/2017 05:10:00 AM,11/30/2017 05:21:00 AM,20XX BLOCK OF E MADISON ST,C,C2,7900.5000,-122.305145264,47.617675781,"(47.617675781, -122.305145264)"
1343871,2017464952,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/18/2017,12/15/2017 11:13:00 PM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1344088,2017464952,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/18/2017,12/15/2017 11:13:00 PM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1344236,2017428617,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,11/19/2017,11/19/2017 12:07:00 PM,,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
1344513,2017467673,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/20/2017,12/16/2017 12:00:00 AM,12/19/2017 11:59:00 PM,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
1344642,2014196775,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/20/2014,06/20/2014 04:11:00 AM,06/20/2014 04:11:00 AM,5XX BLOCK OF 19 AV E,C,C2,7600.1012,-122.307296753,47.623817444,"(47.623817444, -122.307296753)"
1344789,2017354798,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/23/2017,09/22/2017 11:00:00 PM,09/23/2017 03:00:00 PM,20XX BLOCK OF E JOHN ST,C,C2,7600.2008,-122.305397034,47.620220184,"(47.620220184, -122.305397034)"
1344991,2017463725,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/17/2017,12/17/2017 12:30:00 AM,12/17/2017 11:00:00 AM,11XX BLOCK OF 19 AV E,C,C2,6400.3005,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
1345049,2017334015,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,09/08/2017,09/07/2017 09:30:00 PM,09/08/2017 07:00:00 AM,38XX BLOCK OF E MCGRAW ST,C,C2,6300.3005,-122.283889771,47.640174866,"(47.640174866, -122.283889771)"
1345268,2017467673,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/20/2017,12/16/2017 12:00:00 AM,12/19/2017 11:59:00 PM,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
1345288,2017467757,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/20/2017,12/19/2017 12:00:00 AM,12/19/2017 11:59:00 PM,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
1345390,2017464952,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/18/2017,12/15/2017 11:13:00 PM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1345553,2017469268,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,12/21/2017,12/21/2017 09:05:00 PM,,7XX BLOCK OF 18 AV E,C,C2,6400.3015,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
1345487,2017467757,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/20/2017,12/19/2017 12:00:00 AM,12/19/2017 11:59:00 PM,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
1345664,2017469268,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,12/21/2017,12/21/2017 09:05:00 PM,,7XX BLOCK OF 18 AV E,C,C2,6400.3015,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
1345813,2017463771,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/17/2017,12/15/2017 04:30:00 PM,12/17/2017 12:00:00 PM,6XX BLOCK OF 21 AV E,C,C2,7600.1002,-122.304656982,47.62481308,"(47.62481308, -122.304656982)"
1345816,2017464044,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/17/2017,12/15/2017 06:30:00 PM,12/17/2017 08:30:00 AM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
1345834,2017464952,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/18/2017,12/15/2017 11:13:00 PM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1345910,2017469268,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,12/21/2017,12/21/2017 09:05:00 PM,,7XX BLOCK OF 18 AV E,C,C2,6400.3015,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
1345995,2017469268,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,12/21/2017,12/21/2017 09:05:00 PM,,7XX BLOCK OF 18 AV E,C,C2,6400.3015,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
1346776,2017469268,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,12/21/2017,12/21/2017 09:05:00 PM,,7XX BLOCK OF 18 AV E,C,C2,6400.3015,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
1347644,2017464952,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/18/2017,12/15/2017 11:13:00 PM,,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1348195,2017474703,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,12/27/2017,12/27/2017 12:35:00 PM,,17XX BLOCK OF 19 AV,C,C2,7900.5001,-122.307403564,47.617168427,"(47.617168427, -122.307403564)"
1348391,2017474703,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,12/27/2017,12/27/2017 12:35:00 PM,,17XX BLOCK OF 19 AV,C,C2,7900.5001,-122.307403564,47.617168427,"(47.617168427, -122.307403564)"
1349383,2017474985,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,12/27/2017,12/25/2017 12:00:00 AM,12/27/2017 10:00:00 AM,18XX BLOCK OF E HAMLIN ST,C,C2,6200.2001,-122.308067322,47.645568848,"(47.645568848, -122.308067322)"
1348596,2017469268,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,12/21/2017,12/21/2017 09:05:00 PM,,7XX BLOCK OF 18 AV E,C,C2,6400.3015,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
1348638,2017474703,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,12/27/2017,12/27/2017 12:35:00 PM,,17XX BLOCK OF 19 AV,C,C2,7900.5001,-122.307403564,47.617168427,"(47.617168427, -122.307403564)"
1349975,2017479166,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,12/31/2017,12/29/2017 04:00:00 PM,12/30/2017 09:10:00 PM,18XX BLOCK OF 17 AV,C,C2,7900.5003,-122.310134888,47.618061066,"(47.618061066, -122.310134888)"
1349413,2017475295,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/27/2017,12/25/2017 12:01:00 AM,12/27/2017 10:43:00 PM,14XX BLOCK OF 24 AV E,C,C2,6400.1001,-122.301620483,47.631774902,"(47.631774902, -122.301620483)"
1349447,2017477382,1316,5,THREATS-WEAPON,1300,THREATS,12/29/2017,12/29/2017 06:05:00 PM,,22XX BLOCK OF E ROANOKE ST,C,C2,6200.2014,-122.303413391,47.643157959,"(47.643157959, -122.303413391)"
1349675,2017476771,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,12/29/2017,12/28/2017 07:00:00 PM,12/29/2017 08:24:00 AM,23XX BLOCK OF 24 AV E,C,C2,6200.1044,-122.302078247,47.639892578,"(47.639892578, -122.302078247)"
1351516,2017452984,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,12/08/2017,12/08/2017 06:32:00 PM,,20XX BLOCK OF E DENNY WY,C,C2,7600.2008,-122.305427551,47.618499756,"(47.618499756, -122.305427551)"
1350191,2018278,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,01/01/2018,01/01/2018 03:34:00 AM,,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1350269,2018278,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,01/01/2018,01/01/2018 03:34:00 AM,,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1350140,2017477382,1316,5,THREATS-WEAPON,1300,THREATS,12/29/2017,12/29/2017 06:05:00 PM,,22XX BLOCK OF E ROANOKE ST,C,C2,6200.2014,-122.303413391,47.643157959,"(47.643157959, -122.303413391)"
1350413,2017474985,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,12/27/2017,12/25/2017 12:00:00 AM,12/27/2017 10:00:00 AM,18XX BLOCK OF E HAMLIN ST,C,C2,6200.2001,-122.308067322,47.645568848,"(47.645568848, -122.308067322)"
1350419,2017476771,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,12/29/2017,12/28/2017 07:00:00 PM,12/29/2017 08:24:00 AM,23XX BLOCK OF 24 AV E,C,C2,6200.1044,-122.302078247,47.639892578,"(47.639892578, -122.302078247)"
1350455,2018278,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,01/01/2018,01/01/2018 03:34:00 AM,,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1350513,2017475295,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,12/27/2017,12/25/2017 12:01:00 AM,12/27/2017 10:43:00 PM,14XX BLOCK OF 24 AV E,C,C2,6400.1001,-122.301620483,47.631774902,"(47.631774902, -122.301620483)"
1351453,2017463725,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/17/2017,12/17/2017 12:30:00 AM,12/17/2017 11:00:00 AM,11XX BLOCK OF 19 AV E,C,C2,6400.3005,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
1350609,2017405749,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/01/2017,10/31/2017 10:30:00 PM,11/01/2017 04:20:00 AM,24XX BLOCK OF DELMAR DR E,C,C2,6100.2019,-122.317550659,47.642326355,"(47.642326355, -122.317550659)"
1350702,2018278,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,01/01/2018,01/01/2018 03:34:00 AM,,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
1350863,2017474985,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,12/27/2017,12/25/2017 12:00:00 AM,12/27/2017 10:00:00 AM,18XX BLOCK OF E HAMLIN ST,C,C2,6200.2001,-122.308067322,47.645568848,"(47.645568848, -122.308067322)"
1351101,2018278,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,01/01/2018,01/01/2018 03:34:00 AM,,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
